game	agent	query	day	bid	squashed.bid	budget	imps	clicks	convs	avg.pos	cost
./game1.slg	McCon	(Query (flat,null))	29	1.1112619281801344	0.46052954242707805	26.670286276323225	84	28	5	1.0119047619047619	25.929444990869797
./game1.slg	Nanda_AA	(Query (flat,tv))	29	1.3	0.5918204665780583	200.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (flat,tv))	29	1.0930472573309997	0.5695945278842998	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,tv))	29	2.0	1.0051500331468108	2.2	11	1	0	2.0	1.679069473495822
./game1.slg	Schlemazl	(Query (flat,tv))	29	0.9853147456761828	0.4988327564732777	6.89720321973328	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,tv))	29	2.6312024866153	1.3859031262450447	16.81118962824842	12	8	4	1.0	14.960378334744428
./game1.slg	crocodileagent	(Query (flat,tv))	29	1.253690065616704	0.6303048444833466	20.0	133	16	1	2.6240601503759398	18.978778734473657
./game1.slg	MetroClick	(Query (flat,tv))	29	1.6578947368421049	0.8010593371236219	400.0	233	110	41	1.3562231759656653	139.49021840637053
./game1.slg	McCon	(Query (flat,tv))	29	1.6785942715000342	0.8438583684700618	40.28626251600082	60	25	7	1.3833333333333333	39.8364721103975
./game1.slg	Nanda_AA	(Query (flat,audio))	29	1.0	0.4919613366356164	200.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (flat,audio))	29	0.9979996697369998	0.49889867149600386	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,audio))	29	2.0	1.0026676010886355	2.2	1	1	1	1.0	1.355963527596682
./game1.slg	Schlemazl	(Query (flat,audio))	29	1.0283107292461215	0.5050341273826178	7.198175104722851	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,audio))	29	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (flat,audio))	29	1.4450209227052098	0.6797903486895244	40.0	58	28	2	1.0172413793103448	39.82254386815129
./game1.slg	MetroClick	(Query (flat,audio))	29	1.26	0.6690704156319444	297.77359457987774	133	53	14	1.443609022556391	59.522796659455125
./game1.slg	McCon	(Query (flat,audio))	29	1.2693476952072205	0.596360321960427	76.16086171243323	159	35	12	2.207547169811321	44.427169332252724
./game1.slg	Nanda_AA	(Query (flat,dvd))	29	0.7	0.3365891617853075	200.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (flat,dvd))	29	1.4382200754355259	0.6665129450283187	NaN	463	254	90	1.0064794816414686	326.85807227474066
./game1.slg	TacTex	(Query (flat,dvd))	29	2.0	0.9681269748987839	2.2	3	1	0	1.0	1.3769122487223364
./game1.slg	Schlemazl	(Query (flat,dvd))	29	0.46	0.21906250748815376	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,dvd))	29	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (flat,dvd))	29	1.1230735808772347	0.5823685120795313	60.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (flat,dvd))	29	1.26	0.5915259162393067	297.77359457987774	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (flat,dvd))	29	1.3059143330400433	0.596360321960427	31.341943992961042	98	24	8	2.0306122448979593	31.34194399296104
./game1.slg	Nanda_AA	(Query (null,null))	30	0.0	0.0	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,null))	30	0.2760164385416772	0.08921331947362332	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (null,null))	30	0.536971422905232	0.14518906298559817	0.5906685651957553	1	1	0	1.0	0.5114013551478402
./game1.slg	Schlemazl	(Query (null,null))	30	0.13420346920426865	0.037116456894939365	0.9394242844298806	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,null))	30	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (null,null))	30	0.4041354103566458	0.11946985754243447	44.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,null))	30	0.36370856785490946	0.10262917217830846	67.5	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (null,null))	30	0.5398404019738775	0.1382752980815221	12.95616964737306	77	23	1	1.0129870129870129	12.416329245399183
./game1.slg	Nanda_AA	(Query (lioneer,null))	30	0.0	0.0	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,null))	30	0.7074731235828049	0.24949335157633482	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (lioneer,null))	30	1.2653304457118593	0.5265133553847531	1.3918634902830453	3	1	0	2.0	0.9222970402414353
./game1.slg	Schlemazl	(Query (lioneer,null))	30	0.6865472987394254	0.2632786363713244	4.805831091175978	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,null))	30	1.6129812753666548	0.6455698363793777	185.83882551115062	522	193	44	1.0	185.06302359794
./game1.slg	crocodileagent	(Query (lioneer,null))	30	0.7477197753850879	0.3177653842746846	26.666666666666668	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (lioneer,null))	30	0.6528119507908613	0.2362321481893769	141.77592500191145	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (lioneer,null))	30	0.944984631904802	0.38377461868923196	22.679631165715247	170	24	5	2.0176470588235293	22.679631165715247
./game1.slg	Nanda_AA	(Query (null,tv))	30	0.0	0.0	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,tv))	30	0.4255369693454434	0.14575446074657436	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (null,tv))	30	1.1939120671641568	0.4633852263208093	1.3133032738805726	17	1	0	2.0	0.9975599062786797
./game1.slg	Schlemazl	(Query (null,tv))	30	0.6114878989555641	0.25519907475796605	4.280415292688948	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,tv))	30	1.6580131884272273	0.6590662261111133	82.20269339144032	224	81	21	1.0	80.62106584537682
./game1.slg	crocodileagent	(Query (null,tv))	30	0.9847772225856496	0.3507556903906968	80.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,tv))	30	0.9162272993555947	0.38717635548946466	209.45212607452572	721	218	31	1.4854368932038835	197.98265437887537
./game1.slg	McCon	(Query (null,tv))	30	0.9231028353696532	0.3871763554894648	22.154468048871678	109	24	4	2.1559633027522938	22.154468048871678
./game1.slg	Nanda_AA	(Query (lioneer,tv))	30	0.8	0.3479212829970191	200.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,tv))	30	0.9250296547949878	0.48338523594236127	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (lioneer,tv))	30	1.393584442672899	0.6185959674068442	191.92213995954563	309	92	36	1.948220064724919	125.68044281969392
./game1.slg	Schlemazl	(Query (lioneer,tv))	30	0.46	0.22321395535831554	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,tv))	30	2.2054506692043763	0.9603975057591788	183.42333965542517	209	123	50	1.0	182.4179358210404
./game1.slg	crocodileagent	(Query (lioneer,tv))	30	1.5351627040739637	0.6830074935896467	25.0	84	17	4	2.0	23.63659687255135
./game1.slg	MetroClick	(Query (lioneer,tv))	30	1.1842105263157892	0.6099329830414383	278.3018983093782	263	22	8	3.1140684410646386	25.47288995401299
./game1.slg	McCon	(Query (lioneer,tv))	30	1.2284356397121112	0.5963603219604267	29.48245535309067	0	0	0	NaN	0.0
./game1.slg	Nanda_AA	(Query (null,audio))	30	0.8	0.3074184358050281	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,audio))	30	0.4491779120868569	0.15296451712332806	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (null,audio))	30	1.617788651099357	0.5799416521835209	1.779567516209293	5	1	0	1.0	1.0711964484384906
./game1.slg	Schlemazl	(Query (null,audio))	30	0.390330392530909	0.16307519295544606	2.732312747716363	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,audio))	30	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (null,audio))	30	0.8685545553725347	0.35068252732641375	140.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,audio))	30	0.6516666666666667	0.26389871038675244	141.48168064942178	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (null,audio))	30	1.111013553399741	0.3840003684649317	66.66081320398446	153	60	16	1.0326797385620916	66.62162401338823
./game1.slg	Nanda_AA	(Query (lioneer,audio))	30	0.5	0.23501131852900708	200.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,audio))	30	1.0637841030142359	0.5139200466228078	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (lioneer,audio))	30	1.323390979484671	0.6922987431463141	1.4557300774331383	5	1	0	2.0	1.2598258714129134
./game1.slg	Schlemazl	(Query (lioneer,audio))	30	1.11	0.584554163288343	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,audio))	30	2.455232544952355	1.1149227915503424	207.81664770755094	306	150	44	1.0	206.46029694245962
./game1.slg	crocodileagent	(Query (lioneer,audio))	30	1.4016702950240536	0.6590462538153279	50.0	134	39	10	2.037313432835821	49.46560457595505
./game1.slg	MetroClick	(Query (lioneer,audio))	30	0.8999999999999999	0.4089880290438176	205.28303729500516	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (lioneer,audio))	30	1.1567809227126056	0.596360321960427	69.40685536275633	201	59	20	2.691542288557214	68.25007444004373
./game1.slg	Nanda_AA	(Query (null,dvd))	30	0.5	0.18684927930358824	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,dvd))	30	0.6561599507735378	0.26585983378287215	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (null,dvd))	30	1.2816660026975408	0.4456967035352892	1.409832602967295	2	1	0	1.0	1.113966186874237
./game1.slg	Schlemazl	(Query (null,dvd))	30	0.94	0.36398670593325627	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,dvd))	30	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (null,dvd))	30	0.9914241150421669	0.3481603340748705	80.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,dvd))	30	0.6516666666666667	0.2774409436778989	141.48168064942178	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (null,dvd))	30	0.9386500230721636	0.38737943917889023	22.527600553731926	58	24	4	1.0344827586206897	22.31796641251094
./game1.slg	Nanda_AA	(Query (lioneer,dvd))	30	0.8	0.3920889477278244	200.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,dvd))	30	1.4811451424400066	0.7782724434974263	NaN	408	193	37	1.3529411764705883	229.7591458430335
./game1.slg	TacTex	(Query (lioneer,dvd))	30	1.3615666459876539	0.6169529281200188	1.4977233105864194	19	1	0	4.0	1.316120381900217
./game1.slg	Schlemazl	(Query (lioneer,dvd))	30	1.26	0.5869702782136873	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,dvd))	30	2.270645340996772	1.1415185794120148	125.41600102213253	144	80	23	1.0	123.84770460863564
./game1.slg	crocodileagent	(Query (lioneer,dvd))	30	1.5351627040739633	0.7243179248494119	20.0	158	15	3	2.911392405063291	19.046716083586936
./game1.slg	MetroClick	(Query (lioneer,dvd))	30	0.8999999999999999	0.402451949875839	205.28303729500516	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (lioneer,dvd))	30	1.3704994480774595	0.5963603219604272	32.89198675385903	240	24	7	3.3375	32.89198675385902
./game1.slg	Nanda_AA	(Query (pg,null))	30	0.8	0.2943721651696799	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (pg,null))	30	0.5534653687892691	0.21142611670602252	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (pg,null))	30	1.5726802067100583	0.5431737267534381	1.7299482273810642	7	1	0	1.0	1.1680990329116774
./game1.slg	Schlemazl	(Query (pg,null))	30	0.94	0.4034391112806169	2.147483647E9	1026	404	37	1.00682261208577	361.24967837352244
./game1.slg	tau	(Query (pg,null))	30	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (pg,null))	30	0.9094269454486715	0.3678531529709813	140.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (pg,null))	30	0.6528119507908613	0.2711505228066277	141.77592500191145	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (pg,null))	30	0.9444848320094844	0.3837746186892321	56.669089920569064	327	60	9	2.021406727828746	56.669089920569064
./game1.slg	Nanda_AA	(Query (pg,tv))	30	0.9	0.47220784399445814	200.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (pg,tv))	30	0.6937722410962408	0.3227179645773679	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (pg,tv))	30	1.4907430783888795	0.7571438522517343	310.4728890078747	511	242	30	1.3835616438356164	309.61971602077784
./game1.slg	Schlemazl	(Query (pg,tv))	30	1.1600000000000001	0.5982411531104841	2.147483647E9	854	190	10	2.5058548009367683	219.70707678113155
./game1.slg	tau	(Query (pg,tv))	30	2.407560639068562	1.249934563476288	49.31320532299796	51	31	2	1.0	47.01541654897901
./game1.slg	crocodileagent	(Query (pg,tv))	30	1.734025107246252	0.7873877201032744	100.0	145	59	3	1.3517241379310345	98.37781127236474
./game1.slg	MetroClick	(Query (pg,tv))	30	1.1842105263157892	0.5501049133538368	278.3018983093782	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (pg,tv))	30	1.2816539001547982	0.6498136663096636	153.7984680185758	579	130	14	2.221070811744387	153.39159376455842
./game1.slg	Nanda_AA	(Query (pg,audio))	30	0.8	0.3643556092751352	200.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (pg,audio))	30	0.6937722410962408	0.33332888533564514	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (pg,audio))	30	2.0	0.9989242661466223	2.2	1	1	0	2.0	1.396985938454104
./game1.slg	Schlemazl	(Query (pg,audio))	30	1.26	0.6254653973486936	2.147483647E9	660	157	36	2.1045454545454545	188.6147489378101
./game1.slg	tau	(Query (pg,audio))	30	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (pg,audio))	30	1.5570620783171376	0.6977415766937082	600.6	660	315	65	1.1045454545454545	439.66831341727016
./game1.slg	MetroClick	(Query (pg,audio))	30	0.8999999999999999	0.4325363800120488	205.28303729500516	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (pg,audio))	30	3.015215191406251	1.496818930382888	62.335998912625975	68	42	17	1.0	59.63944661639321
./game1.slg	Nanda_AA	(Query (pg,dvd))	30	0.5	0.2484850541283862	200.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (pg,dvd))	30	0.9199659269813707	0.4409524751776677	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (pg,dvd))	30	1.5210016637563866	0.8004766776264436	499.0124017933897	329	72	22	2.6474164133738602	93.27204070428783
./game1.slg	Schlemazl	(Query (pg,dvd))	30	1.6600000000000001	0.8166105214094745	2.147483647E9	329	93	16	1.6474164133738602	151.32990116105114
./game1.slg	tau	(Query (pg,dvd))	30	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (pg,dvd))	30	1.3807247778961464	0.6924463674313116	20.0	301	16	0	3.707641196013289	19.026096733282426
./game1.slg	MetroClick	(Query (pg,dvd))	30	0.8999999999999999	0.4577578326608117	205.28303729500516	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (pg,dvd))	30	1.71581257950888	0.8309356409175739	205.8975095410656	213	122	28	1.0	205.72035355814737
./game1.slg	Nanda_AA	(Query (flat,null))	30	0.5	0.17222222140550605	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (flat,null))	30	0.5053379454162892	0.17170486015908173	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,null))	30	0.9588899341911279	0.40296334962369346	1.0547789276102408	2	1	1	1.0	0.9495795820282866
./game1.slg	Schlemazl	(Query (flat,null))	30	0.5582610025201051	0.21291818047264147	3.907827017640736	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,null))	30	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (flat,null))	30	0.9230500855050502	0.33365365348841797	80.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (flat,null))	30	0.9139367311072057	0.32102990094197836	208.8636373695465	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (flat,null))	30	0.9629131036853138	0.3990507726323837	23.10991448844753	81	24	2	1.0246913580246915	22.225238563602687
./game1.slg	Nanda_AA	(Query (flat,tv))	30	1.3	0.5918204665780583	200.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (flat,tv))	30	0.7268090144817761	0.37874523236687097	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,tv))	30	2.0	1.0051500331468108	2.2	8	1	0	2.0	1.5939099849915046
./game1.slg	Schlemazl	(Query (flat,tv))	30	0.8389404527189094	0.4247282204830083	5.8725831690323655	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,tv))	30	2.675299206422223	1.4091296860208304	23.77311580425089	19	13	7	1.0	21.708415488483276
./game1.slg	crocodileagent	(Query (flat,tv))	30	1.5351627040739633	0.7718179444709806	20.0	75	15	5	2.36	19.386959777577896
./game1.slg	MetroClick	(Query (flat,tv))	30	1.6578947368421049	0.8010593371236219	400.0	213	104	29	1.1267605633802817	148.84417355360267
./game1.slg	McCon	(Query (flat,tv))	30	1.2925730178698889	0.6497988087457179	31.021752428877335	212	26	5	2.481132075471698	30.843117159811968
./game1.slg	Nanda_AA	(Query (flat,audio))	30	0.7	0.3443729356449315	200.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (flat,audio))	30	0.7598457878673114	0.37984587130047404	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,audio))	30	1.3693984293134225	0.6865257190271173	1.506338272244765	2	1	0	1.0	1.3345807023294827
./game1.slg	Schlemazl	(Query (flat,audio))	30	0.46	0.22591974584017052	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,audio))	30	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (flat,audio))	30	1.4016702950240536	0.6593966382288388	20.0	62	15	4	2.032258064516129	19.01512306769188
./game1.slg	MetroClick	(Query (flat,audio))	30	1.26	0.6690704156319444	297.77359457987774	141	66	9	1.0141843971631206	77.68404627498455
./game1.slg	McCon	(Query (flat,audio))	30	1.2693476952072202	0.5963603219604269	76.16086171243322	0	0	0	NaN	0.0
./game1.slg	Nanda_AA	(Query (flat,dvd))	30	0.6	0.2885049958159779	200.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (flat,dvd))	30	1.0579608160285763	0.49028976250539114	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (flat,dvd))	30	1.8031854696945384	0.8728562469784081	1.9835040166639923	1	1	0	1.0	1.2423171543029337
./game1.slg	Schlemazl	(Query (flat,dvd))	30	1.21	0.5762296392623174	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (flat,dvd))	30	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (flat,dvd))	30	1.1596986012733124	0.6013603742300824	55.0	91	47	14	1.010989010989011	54.05264174504239
./game1.slg	MetroClick	(Query (flat,dvd))	30	1.26	0.5915259162393067	297.77359457987774	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (flat,dvd))	30	1.3059143330400433	0.596360321960427	31.341943992961042	124	24	6	1.7419354838709677	31.34194399296104
./game1.slg	Nanda_AA	(Query (null,null))	31	0.0	0.0	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,null))	31	0.07902938468838244	0.025543673345179947	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (null,null))	31	0.5356427188653067	0.14482980123289968	476.65565977358546	4166	932	119	1.0	476.6260629977837
./game1.slg	Schlemazl	(Query (null,null))	31	0.26837399948432983	0.07422380391986001	1.8786179963903087	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,null))	31	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (null,null))	31	0.4243421808744781	0.1254433504195562	120.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,null))	31	0.3222163974370496	0.09092115241132574	67.49999999999997	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (null,null))	31	0.5398404019738775	0.1382752980815221	12.95616964737306	389	23	4	2.0	12.416329245399183
./game1.slg	Nanda_AA	(Query (lioneer,null))	31	0.0	0.0	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,null))	31	0.17569377824244978	0.06195914462846391	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (lioneer,null))	31	1.235995364201922	0.5143068110400518	1.3595949006221142	3	1	1	2.0	0.9222970402414353
./game1.slg	Schlemazl	(Query (lioneer,null))	31	0.580522436964394	0.22261999408864164	4.063657058750758	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,null))	31	1.5841439329156581	0.6340281534522314	237.2369829250625	625	237	43	1.0	227.57969722062148
./game1.slg	crocodileagent	(Query (lioneer,null))	31	0.7851057641543423	0.3336536534884188	80.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (lioneer,null))	31	0.5799580292235359	0.20986860142063324	140.55958756734157	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (lioneer,null))	31	0.944984631904802	0.38377461868923196	22.679631165715247	190	24	5	2.0157894736842104	22.679631165715247
./game1.slg	Nanda_AA	(Query (null,tv))	31	0.0	0.0	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,tv))	31	0.1137794761088678	0.038971622629603485	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (null,tv))	31	1.0899807996907689	0.4230470680723906	1.198978879659846	15	1	1	2.0	0.9975599062786797
./game1.slg	Schlemazl	(Query (null,tv))	31	0.5899077047889832	0.2461927712909388	4.129353933522883	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,tv))	31	1.9932854346084012	0.792338153953876	80.25218271059897	214	80	21	1.0	78.4202289680629
./game1.slg	crocodileagent	(Query (null,tv))	31	0.9861549037358655	0.35124638970004257	80.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,tv))	31	0.8208051667815908	0.3468531807172004	208.83025232103955	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (null,tv))	31	0.9231028353696532	0.3871763554894648	22.154468048871678	191	24	5	2.0785340314136125	21.95981858698459
./game1.slg	Nanda_AA	(Query (lioneer,tv))	31	0.8999999999999999	0.39141144337164635	260.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,tv))	31	0.2013501464834285	0.10521791118847108	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (lioneer,tv))	31	1.422364826244111	0.6313712457986056	1.5646013088685222	21	1	0	4.0	1.3434915691341074
./game1.slg	Schlemazl	(Query (lioneer,tv))	31	0.66	0.3202635011662788	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,tv))	31	2.590215895618889	1.1279494573449615	194.13629363868475	255	128	45	1.0	192.54860910759308
./game1.slg	crocodileagent	(Query (lioneer,tv))	31	1.5351627040739637	0.6830074935896467	20.0	99	14	2	3.0	19.001818073487687
./game1.slg	MetroClick	(Query (lioneer,tv))	31	1.068013632145539	0.5500852476038023	278.9041026239942	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (lioneer,tv))	31	1.4741227676545334	0.7156323863525119	35.378946423708804	121	25	3	2.0	34.45904435846151
./game1.slg	Nanda_AA	(Query (null,audio))	31	0.8999999999999999	0.34584574028065657	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,audio))	31	0.13773305002652414	0.04690406389608158	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (null,audio))	31	1.124095038484835	0.40296334962369346	1.2365045423333185	1	1	0	1.0	1.075770388180337
./game1.slg	Schlemazl	(Query (null,audio))	31	0.37848459524350664	0.15812616588679096	2.6493921667045464	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,audio))	31	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (null,audio))	31	0.8685545553725347	0.35068252732641375	140.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,audio))	31	0.5755260662892155	0.23306483890693286	139.30330086716492	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (null,audio))	31	1.1157575096115384	0.38564002526996105	66.94545057669231	161	60	18	1.0062111801242235	66.62162401338823
./game1.slg	Nanda_AA	(Query (lioneer,audio))	31	1.1	0.5170249007638156	260.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,audio))	31	0.23688252527462175	0.11443927211199632	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (lioneer,audio))	31	1.3700510488795836	0.7167077862015996	1.5070561537675422	1	1	0	2.0	1.2598258714129134
./game1.slg	Schlemazl	(Query (lioneer,audio))	31	1.01	0.5318916260551589	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,audio))	31	2.0560386575335254	0.9336485720285123	203.61443038913228	284	147	50	1.0	202.5768706210884
./game1.slg	crocodileagent	(Query (lioneer,audio))	31	1.4016702950240536	0.6590462538153279	55.0	137	43	11	2.0072992700729926	54.538999917078634
./game1.slg	MetroClick	(Query (lioneer,audio))	31	0.7948441836219344	0.3612019511738636	201.47133746766258	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (lioneer,audio))	31	1.1567809227126056	0.596360321960427	69.40685536275633	221	59	23	2.6244343891402715	68.25007444004373
./game1.slg	Nanda_AA	(Query (null,dvd))	31	1.1	0.41106841446789416	0.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (null,dvd))	31	0.16843423575673286	0.06824539941646804	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (null,dvd))	31	1.1587799987058203	0.4029633496236934	1.2746579985764024	3	1	0	1.0	1.146774615751085
./game1.slg	Schlemazl	(Query (null,dvd))	31	0.99	0.3833477009297061	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (null,dvd))	31	NaN	NaN	NaN	0	0	0	NaN	0.0
./game1.slg	crocodileagent	(Query (null,dvd))	31	0.9914241150421669	0.3481603340748705	80.0	0	0	0	NaN	0.0
./game1.slg	MetroClick	(Query (null,dvd))	31	0.5755260662892155	0.24502480042328736	139.30330086716492	0	0	0	NaN	0.0
./game1.slg	McCon	(Query (null,dvd))	31	0.9662950565436252	0.39878850251349274	23.191081357047004	75	24	8	1.04	22.31796641251094
./game1.slg	Nanda_AA	(Query (lioneer,dvd))	31	0.7	0.34307782926184627	260.0	0	0	0	NaN	0.0
./game1.slg	Mertacor	(Query (lioneer,dvd))	31	0.36532559481795945	0.1919615000611869	NaN	0	0	0	NaN	0.0
./game1.slg	TacTex	(Query (lioneer,dvd))	31	1.9880009316801124	0.9008027624058677	2.186801024848124	3	1	1	2.0	1.3161203819002167
./game1.slg	Schlemazl	(Query (lioneer,dvd))	31	1.21	0.5636778068560013	2.147483647E9	0	0	0	NaN	0.0
./game1.slg	tau	(Query (lioneer,dvd))	31	2.258469677384901	1.1353975238782958	214.80205865185354	319	179	60	1.0	213.54934104323303
./game1.slg	crocodileagent	(Query (lioneer,dvd))	31	1.2409231857931207	0.5854903225866082	20.0	0	0	0	NaN	0.0
