"Day","Description","ManuPreference","CompPreference","AvgUserCount","UserCountStdDev"
"20","F0","lioneer","audio","526.6500","417.2061"
"20","F0","lioneer","dvd","497.6875","412.9714"
"20","F0","lioneer","tv","484.2000","319.5479"
"20","F0","pg","audio","559.9750","452.8657"
"20","F0","pg","dvd","497.1000","370.6565"
"20","F0","pg","tv","572.9250","410.7912"
"20","F1","flat","audio","372.2250","225.8870"
"20","F1","flat","dvd","399.1500","227.2072"
"20","F1","flat","tv","370.9125","196.9459"
"20","F1","lioneer","audio","353.6000","197.4322"
"20","F1","lioneer","dvd","347.9500","228.3593"
"20","F1","lioneer","tv","386.1375","199.0254"
"20","F1","pg","audio","384.9500","238.3100"
"20","F1","pg","dvd","351.6125","198.9407"
"20","F1","pg","tv","422.1750","248.8090"
"20","F2","flat","audio","337.6500","170.0825"
"20","F2","flat","dvd","344.5750","186.0562"
"20","F2","flat","tv","340.3875","183.1358"
"20","F2","lioneer","audio","323.9750","165.1212"
"20","F2","lioneer","dvd","312.6000","172.4568"
"20","F2","lioneer","tv","352.5375","170.3587"
"20","F2","pg","audio","342.5875","185.3515"
"20","F2","pg","dvd","326.0875","155.9613"
"20","F2","pg","tv","357.0500","199.9455"
"20","Informational Search","flat","audio","334.5500","526.3070"
"20","Informational Search","flat","dvd","381.1500","552.7854"
"20","Informational Search","flat","tv","309.4375","510.9420"
"20","Informational Search","lioneer","audio","336.8500","531.1284"
"20","Informational Search","lioneer","dvd","204.4875","313.6390"
"20","Informational Search","lioneer","tv","233.3875","425.4907"
"20","Informational Search","pg","audio","351.2375","554.1378"
"20","Informational Search","pg","dvd","279.0250","455.5024"
"20","Informational Search","pg","tv","318.4875","499.2172"
"20","Non-Searching","flat","audio","8316.6000","931.3803"
"20","Non-Searching","flat","dvd","8104.6750","1090.8750"
"20","Non-Searching","flat","tv","8347.1500","875.9269"
"20","Non-Searching","lioneer","audio","8323.9000","886.1196"
"20","Non-Searching","lioneer","dvd","8504.5500","914.8024"
"20","Non-Searching","lioneer","tv","8403.5000","755.7911"
"20","Non-Searching","pg","audio","8218.3500","1026.9617"
"20","Non-Searching","pg","dvd","8410.9375","869.0745"
"20","Non-Searching","pg","tv","8187.8125","1011.6370"
"20","Transacted","flat","audio","132.1500","60.5217"
"20","Transacted","flat","dvd","148.0000","65.3274"
"20","Transacted","flat","tv","136.5250","61.8930"
"20","Transacted","lioneer","audio","135.0250","68.1724"
"20","Transacted","lioneer","dvd","132.7250","76.0610"
"20","Transacted","lioneer","tv","140.2375","60.9494"
"20","Transacted","pg","audio","142.9000","77.5539"
"20","Transacted","pg","dvd","135.2375","65.8001"
"20","Transacted","pg","tv","141.5500","63.4964"
"21","F0","flat","audio","535.1750","395.7202"
"21","F0","flat","dvd","642.3125","502.8434"
"21","F0","flat","tv","511.3750","405.5599"
"21","F0","lioneer","audio","549.8125","399.5057"
"21","F0","lioneer","dvd","459.7500","364.2670"
"21","F0","lioneer","tv","463.4625","330.2293"
"21","F0","pg","audio","582.4750","461.7887"
"21","F0","pg","dvd","498.2375","393.6174"
"21","F0","pg","tv","569.9750","417.2737"
"21","F1","flat","audio","373.7000","222.1981"
"21","F1","flat","dvd","418.9250","243.5586"
"21","F1","flat","tv","372.6750","199.6804"
"21","F1","lioneer","audio","367.6625","207.1026"
"21","F1","lioneer","dvd","345.1500","225.5632"
"21","F1","lioneer","tv","369.9000","185.2337"
"21","F1","pg","audio","398.0500","239.0517"
"21","F1","pg","dvd","356.1750","203.2092"
"21","F1","pg","tv","423.9625","244.8742"
"21","F2","flat","audio","342.5875","176.3653"
"21","F2","flat","dvd","354.0125","188.5150"
"21","F2","flat","tv","344.4375","179.3564"
"21","F2","lioneer","audio","332.2750","163.6925"
"21","F2","lioneer","dvd","312.9000","180.7143"
"21","F2","lioneer","tv","353.4125","169.2093"
"21","F2","pg","audio","351.9000","184.7676"
"21","F2","pg","dvd","329.9875","157.2441"
"21","F2","pg","tv","368.2625","207.0061"
"21","Informational Search","flat","audio","342.4000","533.6343"
"21","Informational Search","flat","dvd","233.1500","378.3968"
"21","Informational Search","flat","tv","334.5375","526.4632"
"21","Informational Search","lioneer","audio","308.2000","486.7975"
"21","Informational Search","lioneer","dvd","351.1000","578.0297"
"21","Informational Search","lioneer","tv","249.0500","446.6676"
"21","Informational Search","pg","audio","336.8250","517.6173"
"21","Informational Search","pg","dvd","260.8500","430.3545"
"21","Informational Search","pg","tv","341.6875","525.2162"
"21","Non-Searching","flat","audio","8271.7000","970.6995"
"21","Non-Searching","flat","dvd","8205.9000","988.6737"
"21","Non-Searching","flat","tv","8305.0750","944.4852"
"21","Non-Searching","lioneer","audio","8313.2250","867.9002"
"21","Non-Searching","lioneer","dvd","8414.0750","888.4856"
"21","Non-Searching","lioneer","tv","8434.6875","750.0916"
"21","Non-Searching","pg","audio","8196.8250","1037.6959"
"21","Non-Searching","pg","dvd","8431.7000","935.6576"
"21","Non-Searching","pg","tv","8161.8250","986.2793"
"21","Transacted","flat","audio","134.4375","69.8160"
"21","Transacted","flat","dvd","145.7000","68.0010"
"21","Transacted","flat","tv","131.9000","61.7978"
"21","Transacted","lioneer","audio","128.8250","62.9916"
"21","Transacted","lioneer","dvd","117.0250","60.2829"
"21","Transacted","lioneer","tv","129.4875","58.4818"
"21","Transacted","pg","audio","133.9250","65.5322"
"21","Transacted","pg","dvd","123.0500","60.1282"
"21","Transacted","pg","tv","134.2875","61.9950"
"22","F0","flat","audio","558.6250","428.6755"
"22","F0","flat","dvd","567.9625","428.4681"
"22","F0","flat","tv","537.3500","447.3086"
"22","F0","lioneer","audio","552.1625","394.4294"
"22","F0","lioneer","dvd","509.8000","387.2181"
"22","F0","lioneer","tv","457.9375","347.2556"
"22","F0","pg","audio","591.6250","464.2279"
"22","F0","pg","dvd","488.0500","413.9205"
"22","F0","pg","tv","582.1250","401.6448"
"22","F1","flat","audio","382.1000","219.9995"
"22","F1","flat","dvd","424.3875","255.9310"
"22","F1","flat","tv","375.1750","210.8283"
"22","F1","lioneer","audio","378.2875","205.7252"
"22","F1","lioneer","dvd","351.5875","213.1374"
"22","F1","lioneer","tv","355.9625","177.4684"
"22","F1","pg","audio","410.6125","245.8380"
"22","F1","pg","dvd","353.5375","216.7351"
"22","F1","pg","tv","424.5875","238.4070"
"22","F2","flat","audio","346.7375","183.5827"
"22","F2","flat","dvd","356.6375","187.1455"
"22","F2","flat","tv","348.7750","173.1044"
"22","F2","lioneer","audio","334.9125","161.7572"
"22","F2","lioneer","dvd","319.6500","182.6277"
"22","F2","lioneer","tv","348.5750","157.0485"
"22","F2","pg","audio","356.9375","188.6172"
"22","F2","pg","dvd","332.2125","162.7669"
"22","F2","pg","tv","376.2750","212.9401"
"22","Informational Search","flat","audio","247.8250","418.7548"
"22","Informational Search","flat","dvd","298.8625","496.4365"
"22","Informational Search","flat","tv","258.1500","413.9673"
"22","Informational Search","lioneer","audio","257.8000","419.8705"
"22","Informational Search","lioneer","dvd","295.0250","485.4780"
"22","Informational Search","lioneer","tv","287.3875","474.7137"
"22","Informational Search","pg","audio","278.2750","447.9129"
"22","Informational Search","pg","dvd","297.6375","490.4668"
"22","Informational Search","pg","tv","374.3875","571.4083"
"22","Non-Searching","flat","audio","8329.0125","905.8139"
"22","Non-Searching","flat","dvd","8208.8875","979.4229"
"22","Non-Searching","flat","tv","8342.0250","929.2516"
"22","Non-Searching","lioneer","audio","8345.2625","832.4023"
"22","Non-Searching","lioneer","dvd","8397.5500","839.0693"
"22","Non-Searching","lioneer","tv","8417.0875","845.4323"
"22","Non-Searching","pg","audio","8225.3500","982.5423"
"22","Non-Searching","pg","dvd","8406.2250","926.7560"
"22","Non-Searching","pg","tv","8102.2250","1036.3411"
"22","Transacted","flat","audio","135.7000","65.5950"
"22","Transacted","flat","dvd","143.2625","65.2644"
"22","Transacted","flat","tv","138.5250","68.8976"
"22","Transacted","lioneer","audio","131.5750","59.8349"
"22","Transacted","lioneer","dvd","126.3875","65.2469"
"22","Transacted","lioneer","tv","133.0500","58.2520"
"22","Transacted","pg","audio","137.2000","66.9252"
"22","Transacted","pg","dvd","122.3375","58.6449"
"22","Transacted","pg","tv","140.4000","65.5943"
"23","F0","flat","audio","518.4375","393.1811"
"23","F0","flat","dvd","553.8625","407.7143"
"23","F0","flat","tv","513.9250","411.5213"
"23","F0","lioneer","audio","520.6625","363.5844"
"23","F0","lioneer","dvd","511.7500","382.7616"
"23","F0","lioneer","tv","474.4875","378.9598"
"23","F0","pg","audio","560.9625","414.6837"
"23","F0","pg","dvd","497.6500","399.7529"
"23","F0","pg","tv","605.2375","451.3038"
"23","F1","flat","audio","380.0500","215.2499"
"23","F1","flat","dvd","418.3500","250.2851"
"23","F1","flat","tv","372.0125","222.8312"
"23","F1","lioneer","audio","379.9375","205.0703"
"23","F1","lioneer","dvd","357.1625","203.5688"
"23","F1","lioneer","tv","349.3875","184.5481"
"23","F1","pg","audio","409.2000","244.8412"
"23","F1","pg","dvd","354.8250","222.1184"
"23","F1","pg","tv","427.6250","235.6828"
"23","F2","flat","audio","341.2750","176.0099"
"23","F2","flat","dvd","357.7000","188.6302"
"23","F2","flat","tv","342.4250","172.0474"
"23","F2","lioneer","audio","331.1000","157.0664"
"23","F2","lioneer","dvd","316.3750","173.9101"
"23","F2","lioneer","tv","335.9375","154.9828"
"23","F2","pg","audio","354.2000","184.5018"
"23","F2","pg","dvd","328.1500","164.0988"
"23","F2","pg","tv","377.6875","205.1157"
"23","Informational Search","flat","audio","331.2500","531.6570"
"23","Informational Search","flat","dvd","345.1000","540.0698"
"23","Informational Search","flat","tv","206.9875","339.1807"
"23","Informational Search","lioneer","audio","253.9250","437.1636"
"23","Informational Search","lioneer","dvd","357.8750","559.8577"
"23","Informational Search","lioneer","tv","276.4875","460.0870"
"23","Informational Search","pg","audio","282.7625","463.2908"
"23","Informational Search","pg","dvd","204.3875","336.4573"
"23","Informational Search","pg","tv","296.0125","467.3139"
"23","Non-Searching","flat","audio","8284.5750","1027.4577"
"23","Non-Searching","flat","dvd","8168.9125","1023.8049"
"23","Non-Searching","flat","tv","8419.9125","889.2380"
"23","Non-Searching","lioneer","audio","8373.7500","794.4051"
"23","Non-Searching","lioneer","dvd","8316.3625","894.0329"
"23","Non-Searching","lioneer","tv","8418.8125","867.1061"
"23","Non-Searching","pg","audio","8240.3750","989.0959"
"23","Non-Searching","pg","dvd","8475.8500","847.1443"
"23","Non-Searching","pg","tv","8132.8250","1023.7703"
"23","Transacted","flat","audio","144.4125","77.1738"
"23","Transacted","flat","dvd","156.0750","76.0978"
"23","Transacted","flat","tv","144.7375","61.0735"
"23","Transacted","lioneer","audio","140.6250","60.4610"
"23","Transacted","lioneer","dvd","140.4750","67.1668"
"23","Transacted","lioneer","tv","144.8875","64.1931"
"23","Transacted","pg","audio","152.5000","72.1944"
"23","Transacted","pg","dvd","139.1375","68.9193"
"23","Transacted","pg","tv","160.6125","81.7167"
"24","F0","flat","audio","538.2250","449.1556"
"24","F0","flat","dvd","570.5250","433.5876"
"24","F0","flat","tv","470.2250","369.0340"
"24","F0","lioneer","audio","498.4000","350.3982"
"24","F0","lioneer","dvd","549.0250","420.0810"
"24","F0","lioneer","tv","477.4375","390.3255"
"24","F0","pg","audio","542.7000","417.3803"
"24","F0","pg","dvd","454.5875","346.7677"
"24","F0","pg","tv","580.7250","445.6414"
"24","F1","flat","audio","379.8500","224.7770"
"24","F1","flat","dvd","411.2000","239.5718"
"24","F1","flat","tv","361.9500","223.0827"
"24","F1","lioneer","audio","375.8000","197.1499"
"24","F1","lioneer","dvd","365.9625","200.4978"
"24","F1","lioneer","tv","347.4875","195.7330"
"24","F1","pg","audio","402.5500","240.8055"
"24","F1","pg","dvd","348.9500","214.3436"
"24","F1","pg","tv","427.3250","239.3179"
"24","F2","flat","audio","342.3750","177.6243"
"24","F2","flat","dvd","359.8000","192.7165"
"24","F2","flat","tv","336.4750","173.6534"
"24","F2","lioneer","audio","329.9000","149.4808"
"24","F2","lioneer","dvd","320.2250","171.9718"
"24","F2","lioneer","tv","326.4625","148.7486"
"24","F2","pg","audio","354.0000","183.2580"
"24","F2","pg","dvd","323.2375","162.7905"
"24","F2","pg","tv","379.3875","202.3167"
"24","Informational Search","flat","audio","288.2125","466.8567"
"24","Informational Search","flat","dvd","261.1750","409.8596"
"24","Informational Search","flat","tv","329.3875","526.8459"
"24","Informational Search","lioneer","audio","264.0250","456.5948"
"24","Informational Search","lioneer","dvd","247.2375","391.4502"
"24","Informational Search","lioneer","tv","252.6750","417.4954"
"24","Informational Search","pg","audio","365.9625","557.0867"
"24","Informational Search","pg","dvd","260.7125","460.4262"
"24","Informational Search","pg","tv","270.7500","444.2378"
"24","Non-Searching","flat","audio","8302.4875","967.0203"
"24","Non-Searching","flat","dvd","8235.9625","969.1552"
"24","Non-Searching","flat","tv","8366.6500","985.8758"
"24","Non-Searching","lioneer","audio","8392.9750","813.5786"
"24","Non-Searching","lioneer","dvd","8372.5875","853.8197"
"24","Non-Searching","lioneer","tv","8454.2000","878.5935"
"24","Non-Searching","pg","audio","8184.0750","1000.2858"
"24","Non-Searching","pg","dvd","8484.7500","847.5375"
"24","Non-Searching","pg","tv","8189.2875","979.5490"
"24","Transacted","flat","audio","148.8500","83.9472"
"24","Transacted","flat","dvd","161.3375","77.1051"
"24","Transacted","flat","tv","135.3125","59.9230"
"24","Transacted","lioneer","audio","138.9000","61.1714"
"24","Transacted","lioneer","dvd","144.9625","69.4259"
"24","Transacted","lioneer","tv","141.7375","62.2486"
"24","Transacted","pg","audio","150.7125","72.4120"
"24","Transacted","pg","dvd","127.7625","61.2461"
"24","Transacted","pg","tv","152.5250","71.6837"
"25","F0","flat","audio","531.7000","426.5380"
"25","F0","flat","dvd","536.2250","392.8869"
"25","F0","flat","tv","507.1250","419.1579"
"25","F0","lioneer","audio","486.7500","360.9660"
"25","F0","lioneer","dvd","513.9750","382.9801"
"25","F0","lioneer","tv","469.5125","382.2316"
"25","F0","pg","audio","576.3250","432.7223"
"25","F0","pg","dvd","457.6500","355.1642"
"25","F0","pg","tv","547.8125","402.9590"
"25","F1","flat","audio","384.1125","231.7359"
"25","F1","flat","dvd","410.1500","237.5335"
"25","F1","flat","tv","359.3375","225.5580"
"25","F1","lioneer","audio","370.8875","191.8656"
"25","F1","lioneer","dvd","372.4625","209.5099"
"25","F1","lioneer","tv","345.6250","206.3067"
"25","F1","pg","audio","405.3500","237.9159"
"25","F1","pg","dvd","342.5250","202.7715"
"25","F1","pg","tv","422.0625","239.1201"
"25","F2","flat","audio","344.6375","180.7566"
"25","F2","flat","dvd","358.6000","195.0154"
"25","F2","flat","tv","335.7500","177.1649"
"25","F2","lioneer","audio","332.5500","149.8075"
"25","F2","lioneer","dvd","319.6000","163.0511"
"25","F2","lioneer","tv","320.4875","149.0844"
"25","F2","pg","audio","362.0625","185.2024"
"25","F2","pg","dvd","322.2375","168.4211"
"25","F2","pg","tv","380.5125","203.4897"
"25","Informational Search","flat","audio","334.6500","522.0865"
"25","Informational Search","flat","dvd","360.6750","551.9278"
"25","Informational Search","flat","tv","362.8625","547.6277"
"25","Informational Search","lioneer","audio","237.0375","411.5972"
"25","Informational Search","lioneer","dvd","217.4375","380.5780"
"25","Informational Search","lioneer","tv","340.6375","556.4852"
"25","Informational Search","pg","audio","244.2875","389.9093"
"25","Informational Search","pg","dvd","229.2625","402.7200"
"25","Informational Search","pg","tv","313.2625","519.2545"
"25","Non-Searching","flat","audio","8269.5750","969.9313"
"25","Non-Searching","flat","dvd","8190.1875","1003.3623"
"25","Non-Searching","flat","tv","8299.5750","1008.7422"
"25","Non-Searching","lioneer","audio","8442.4750","757.2878"
"25","Non-Searching","lioneer","dvd","8443.2250","759.3601"
"25","Non-Searching","lioneer","tv","8391.8750","859.1454"
"25","Non-Searching","pg","audio","8267.3250","952.8724"
"25","Non-Searching","pg","dvd","8521.4375","838.6168"
"25","Non-Searching","pg","tv","8191.7750","942.5620"
"25","Transacted","flat","audio","135.3250","60.6520"
"25","Transacted","flat","dvd","144.1625","67.5334"
"25","Transacted","flat","tv","135.3500","68.2591"
"25","Transacted","lioneer","audio","130.3000","63.1325"
"25","Transacted","lioneer","dvd","133.3000","62.4735"
"25","Transacted","lioneer","tv","131.8625","64.9334"
"25","Transacted","pg","audio","144.6500","70.2812"
"25","Transacted","pg","dvd","126.8875","66.9109"
"25","Transacted","pg","tv","144.5750","65.9977"
"26","F0","flat","audio","550.1125","420.0693"
"26","F0","flat","dvd","567.7500","411.5070"
"26","F0","flat","tv","547.9875","435.9751"
"26","F0","lioneer","audio","467.4625","340.0706"
"26","F0","lioneer","dvd","476.2375","327.8147"
"26","F0","lioneer","tv","512.6750","379.7720"
"26","F0","pg","audio","535.8875","412.4238"
"26","F0","pg","dvd","440.0750","360.4081"
"26","F0","pg","tv","553.5500","402.4426"
"26","F1","flat","audio","391.3500","237.8801"
"26","F1","flat","dvd","408.3000","234.4534"
"26","F1","flat","tv","369.4750","228.4124"
"26","F1","lioneer","audio","362.3250","188.0206"
"26","F1","lioneer","dvd","366.6125","204.1138"
"26","F1","lioneer","tv","351.9875","203.4123"
"26","F1","pg","audio","402.5875","236.9949"
"26","F1","pg","dvd","340.2500","203.5275"
"26","F1","pg","tv","412.5375","226.4076"
"26","F2","flat","audio","349.3750","181.8651"
"26","F2","flat","dvd","364.8125","196.0044"
"26","F2","flat","tv","338.9500","182.0812"
"26","F2","lioneer","audio","335.0000","149.0586"
"26","F2","lioneer","dvd","323.8500","159.0918"
"26","F2","lioneer","tv","324.2875","153.7467"
"26","F2","pg","audio","364.9750","183.0569"
"26","F2","pg","dvd","322.4875","165.4419"
"26","F2","pg","tv","385.5625","200.7425"
"26","Informational Search","flat","audio","293.3000","485.0984"
"26","Informational Search","flat","dvd","204.5250","305.5639"
"26","Informational Search","flat","tv","402.8875","583.0902"
"26","Informational Search","lioneer","audio","357.6625","559.8504"
"26","Informational Search","lioneer","dvd","207.7125","369.3826"
"26","Informational Search","lioneer","tv","289.3125","478.8616"
"26","Informational Search","pg","audio","247.2250","435.2886"
"26","Informational Search","pg","dvd","234.3500","415.4416"
"26","Informational Search","pg","tv","271.8375","443.7417"
"26","Non-Searching","flat","audio","8277.2750","881.4914"
"26","Non-Searching","flat","dvd","8306.4375","925.4424"
"26","Non-Searching","flat","tv","8200.7625","1064.6183"
"26","Non-Searching","lioneer","audio","8353.7500","914.6560"
"26","Non-Searching","lioneer","dvd","8505.4875","707.0618"
"26","Non-Searching","lioneer","tv","8393.7875","853.1801"
"26","Non-Searching","pg","audio","8315.6250","894.3593"
"26","Non-Searching","pg","dvd","8544.1875","777.7951"
"26","Non-Searching","pg","tv","8231.5125","948.0683"
"26","Transacted","flat","audio","138.5875","65.1467"
"26","Transacted","flat","dvd","148.1750","74.3352"
"26","Transacted","flat","tv","139.9375","72.9619"
"26","Transacted","lioneer","audio","123.8000","56.0955"
"26","Transacted","lioneer","dvd","120.1000","48.9070"
"26","Transacted","lioneer","tv","127.9500","58.0732"
"26","Transacted","pg","audio","133.7000","62.5656"
"26","Transacted","pg","dvd","118.6500","55.4214"
"26","Transacted","pg","tv","145.0000","64.9710"
"27","F0","flat","audio","541.8000","388.6294"
"27","F0","flat","dvd","503.4375","359.7794"
"27","F0","flat","tv","602.9000","467.1133"
"27","F0","lioneer","audio","518.6875","433.3526"
"27","F0","lioneer","dvd","445.8000","294.4857"
"27","F0","lioneer","tv","511.8250","389.5369"
"27","F0","pg","audio","504.1125","377.8663"
"27","F0","pg","dvd","434.4375","337.7128"
"27","F0","pg","tv","529.1750","398.3343"
"27","F1","flat","audio","392.9875","228.0756"
"27","F1","flat","dvd","398.4500","229.9978"
"27","F1","flat","tv","387.3750","238.3193"
"27","F1","lioneer","audio","363.1500","195.5154"
"27","F1","lioneer","dvd","353.1375","187.6226"
"27","F1","lioneer","tv","360.5500","197.0362"
"27","F1","pg","audio","394.7000","230.5477"
"27","F1","pg","dvd","332.3625","190.5203"
"27","F1","pg","tv","405.3000","223.5330"
"27","F2","flat","audio","356.3750","188.0507"
"27","F2","flat","dvd","363.1250","196.0961"
"27","F2","flat","tv","348.3250","190.7676"
"27","F2","lioneer","audio","342.5625","151.3596"
"27","F2","lioneer","dvd","324.9000","158.7956"
"27","F2","lioneer","tv","327.6000","156.1376"
"27","F2","pg","audio","364.7000","182.0780"
"27","F2","pg","dvd","324.7625","167.6234"
"27","F2","pg","tv","386.1000","200.7610"
"27","Informational Search","flat","audio","268.0000","422.9226"
"27","Informational Search","flat","dvd","216.6250","379.4560"
"27","Informational Search","flat","tv","388.7000","573.2849"
"27","Informational Search","lioneer","audio","249.1375","396.6928"
"27","Informational Search","lioneer","dvd","309.8250","534.5306"
"27","Informational Search","lioneer","tv","283.9625","478.0380"
"27","Informational Search","pg","audio","324.9125","526.0092"
"27","Informational Search","pg","dvd","232.4875","418.8683"
"27","Informational Search","pg","tv","289.1625","470.3496"
"27","Non-Searching","flat","audio","8306.7750","913.3487"
"27","Non-Searching","flat","dvd","8381.6375","872.2364"
"27","Non-Searching","flat","tv","8133.5500","1070.0579"
"27","Non-Searching","lioneer","audio","8394.9500","905.3230"
"27","Non-Searching","lioneer","dvd","8449.0125","766.1963"
"27","Non-Searching","lioneer","tv","8388.2750","813.6017"
"27","Non-Searching","pg","audio","8275.7750","937.5626"
"27","Non-Searching","pg","dvd","8561.1125","769.9594"
"27","Non-Searching","pg","tv","8249.9625","956.1494"
"27","Transacted","flat","audio","134.0625","58.2515"
"27","Transacted","flat","dvd","136.7250","67.1506"
"27","Transacted","flat","tv","139.1500","71.5112"
"27","Transacted","lioneer","audio","131.5125","62.2236"
"27","Transacted","lioneer","dvd","117.3250","54.3410"
"27","Transacted","lioneer","tv","127.7875","58.8215"
"27","Transacted","pg","audio","135.8000","65.6933"
"27","Transacted","pg","dvd","114.8375","53.2990"
"27","Transacted","pg","tv","140.3000","69.1524"
"28","F0","flat","audio","522.1500","390.2100"
"28","F0","flat","dvd","464.1875","324.9426"
"28","F0","flat","tv","628.4750","479.6704"
"28","F0","lioneer","audio","495.6125","412.0693"
"28","F0","lioneer","dvd","478.7750","357.5615"
"28","F0","lioneer","tv","507.0875","372.4056"
"28","F0","pg","audio","524.6750","399.9998"
"28","F0","pg","dvd","427.6625","356.6861"
"28","F0","pg","tv","522.2625","394.8574"
"28","F1","flat","audio","384.0250","216.1751"
"28","F1","flat","dvd","380.8625","221.8287"
"28","F1","flat","tv","407.4750","247.3643"
"28","F1","lioneer","audio","356.9250","208.7639"
"28","F1","lioneer","dvd","345.1875","171.4742"
"28","F1","lioneer","tv","361.7750","188.3367"
"28","F1","pg","audio","386.2625","220.6809"
"28","F1","pg","dvd","324.2875","180.4138"
"28","F1","pg","tv","396.9750","221.8851"
"28","F2","flat","audio","353.9250","183.6336"
"28","F2","flat","dvd","354.7625","194.0999"
"28","F2","flat","tv","351.5125","191.6722"
"28","F2","lioneer","audio","334.1375","153.4163"
"28","F2","lioneer","dvd","321.9250","156.6940"
"28","F2","lioneer","tv","323.3375","156.9685"
"28","F2","pg","audio","359.0375","178.2628"
"28","F2","pg","dvd","315.0750","160.4018"
"28","F2","pg","tv","378.2750","196.5411"
"28","Informational Search","flat","audio","449.0000","645.5438"
"28","Informational Search","flat","dvd","314.4625","515.1255"
"28","Informational Search","flat","tv","350.9125","543.9542"
"28","Informational Search","lioneer","audio","335.7625","549.4667"
"28","Informational Search","lioneer","dvd","367.8625","569.2705"
"28","Informational Search","lioneer","tv","283.9875","477.3132"
"28","Informational Search","pg","audio","209.6000","351.0035"
"28","Informational Search","pg","dvd","351.1250","562.8201"
"28","Informational Search","pg","tv","293.3875","487.1606"
"28","Non-Searching","flat","audio","8144.2750","981.6067"
"28","Non-Searching","flat","dvd","8342.1125","954.7382"
"28","Non-Searching","flat","tv","8106.6375","1047.5319"
"28","Non-Searching","lioneer","audio","8336.2000","877.7336"
"28","Non-Searching","lioneer","dvd","8351.3875","977.1151"
"28","Non-Searching","lioneer","tv","8383.2875","885.3450"
"28","Non-Searching","pg","audio","8367.7625","819.9032"
"28","Non-Searching","pg","dvd","8455.2000","869.8981"
"28","Non-Searching","pg","tv","8257.2250","963.1599"
"28","Transacted","flat","audio","146.6250","76.4680"
"28","Transacted","flat","dvd","143.6125","67.5205"
"28","Transacted","flat","tv","154.9875","80.2495"
"28","Transacted","lioneer","audio","141.3625","56.6432"
"28","Transacted","lioneer","dvd","134.8625","53.3270"
"28","Transacted","lioneer","tv","140.5250","61.3188"
"28","Transacted","pg","audio","152.6625","76.9937"
"28","Transacted","pg","dvd","126.6500","51.3074"
"28","Transacted","pg","tv","151.8750","75.3224"
"29","F0","flat","audio","606.8750","439.9734"
"29","F0","flat","dvd","493.7625","396.8700"
"29","F0","flat","tv","623.6000","469.8671"
"29","F0","lioneer","audio","524.6500","396.8236"
"29","F0","lioneer","dvd","531.6500","470.9710"
"29","F0","lioneer","tv","507.2625","407.6682"
"29","F0","pg","audio","473.3125","339.4136"
"29","F0","pg","dvd","490.0875","411.3113"
"29","F0","pg","tv","522.3875","400.1621"
"29","F1","flat","audio","395.3500","214.4406"
"29","F1","flat","dvd","366.0625","210.7648"
"29","F1","flat","tv","423.6875","249.3106"
"29","F1","lioneer","audio","361.1125","212.3059"
"29","F1","lioneer","dvd","351.0000","186.8533"
"29","F1","lioneer","tv","360.7375","192.4469"
"29","F1","pg","audio","376.2375","210.0053"
"29","F1","pg","dvd","328.3625","184.4135"
"29","F1","pg","tv","387.5625","218.6311"
"29","F2","flat","audio","355.9000","178.9821"
"29","F2","flat","dvd","348.6875","190.8982"
"29","F2","flat","tv","354.5375","186.2979"
"29","F2","lioneer","audio","329.5750","153.4900"
"29","F2","lioneer","dvd","321.4875","158.2579"
"29","F2","lioneer","tv","316.6750","154.6740"
"29","F2","pg","audio","349.5375","171.9485"
"29","F2","pg","dvd","312.6000","157.3964"
"29","F2","pg","tv","372.2500","197.0212"
"29","Informational Search","flat","audio","373.9125","540.1218"
"29","Informational Search","flat","dvd","335.8750","529.5248"
"29","Informational Search","flat","tv","305.9125","480.0673"
"29","Informational Search","lioneer","audio","224.6000","350.5350"
"29","Informational Search","lioneer","dvd","289.7625","458.8647"
"29","Informational Search","lioneer","tv","281.9250","466.4873"
"29","Informational Search","pg","audio","264.5500","463.7127"
"29","Informational Search","pg","dvd","362.7000","549.7318"
"29","Informational Search","pg","tv","288.8500","493.6049"
"29","Non-Searching","flat","audio","8105.8375","1003.6205"
"29","Non-Searching","flat","dvd","8303.6125","1000.2802"
"29","Non-Searching","flat","tv","8135.2500","987.0942"
"29","Non-Searching","lioneer","audio","8409.5250","830.6380"
"29","Non-Searching","lioneer","dvd","8361.2750","954.9647"
"29","Non-Searching","lioneer","tv","8388.6750","840.8095"
"29","Non-Searching","pg","audio","8390.2375","796.8893"
"29","Non-Searching","pg","dvd","8371.9000","981.9824"
"29","Non-Searching","pg","tv","8278.1875","847.5079"
"29","Transacted","flat","audio","162.1250","79.6045"
"29","Transacted","flat","dvd","152.0000","75.1800"
"29","Transacted","flat","tv","157.0125","77.5879"
"29","Transacted","lioneer","audio","150.5375","67.2778"
"29","Transacted","lioneer","dvd","144.8250","70.1482"
"29","Transacted","lioneer","tv","144.7250","62.3217"
"29","Transacted","pg","audio","146.1250","64.3955"
"29","Transacted","pg","dvd","134.3500","64.0781"
"29","Transacted","pg","tv","150.7625","70.3051"
"30","F0","flat","audio","625.2000","444.2785"
"30","F0","flat","dvd","528.7375","428.7648"
"30","F0","flat","tv","602.1875","420.4769"
"30","F0","lioneer","audio","484.1375","348.5464"
"30","F0","lioneer","dvd","526.8250","439.9647"
"30","F0","lioneer","tv","504.1750","379.5980"
